aValue,bValue,frequencykHz,Rs,Xc,Species,Type,Condition,Goat_Weight_kg,Meat_Yield_pct
138.0695553,32.36763476,50,143.1878791,30.91807985,Goat,Carcass,H,28.2,48.6
1106.451976,354.7290029,50,1101.802636,354.8667544,Goat,Carcass,H,66.1,55.8
201.2440691,37.75567503,50,209.8968093,41.07058861,Goat,Carcass,P,33.1,44.9
148.5901324,37.91698217,50,164.1269438,34.26640513,Goat,Carcass,H,39.2,50.9
1367.899373,304.8429004,50,1355.610277,306.3388003,Goat,Carcass,H,65.4,56.2
191.105109,39.5027781,50,172.8207107,39.28437942,Goat,Carcass,P,26.8,46.2
160.0027707,28.09995237,50,149.9062059,26.36787633,Goat,Carcass,H,34.5,49.4
162.6630555,34.69173452,50,176.1372211,37.10675624,Goat,Carcass,P,25,45.6
150.4560375,25.63424238,50,138.1387833,23.63196161,Goat,Carcass,H,30.4,54
182.4491856,39.01808194,50,195.6555083,42.10247807,Goat,Carcass,P,38.9,43.6
131.6062681,33.89439212,50,156.1047235,37.24123963,Goat,Carcass,H,25,46.8
168.3471271,36.17793197,50,162.851127,32.07731561,Goat,Carcass,P,32.5,44.8
165.3885675,35.08964414,50,152.203456,40.24727515,Goat,Carcass,P,36.2,44.9
196.445704,48.57174993,50,199.5869433,51.73836354,Goat,Carcass,P,31.3,46.3
158.5228918,36.42716566,50,153.9877711,37.93796833,Goat,Carcass,H,25.5,48.2
164.7058223,38.74688775,50,162.5928095,39.39710576,Goat,Carcass,P,29,42.7
211.4603128,45.44173602,50,228.597436,48.56795048,Goat,Carcass,P,28,41.8
194.2885184,37.73595059,50,186.7039882,39.47841788,Goat,Carcass,P,31.6,41.8
129.439414,27.64027065,50,148.6527721,30.46906358,Goat,Carcass,H,28.1,48.4
183.2787713,52.51315291,50,176.7100499,51.88337426,Goat,Carcass,P,28.2,44.1
221.0175107,36.29608043,50,217.5737756,41.18401943,Goat,Carcass,P,34.6,49
148.6568384,34.89762502,50,152.1711138,29.23162744,Goat,Carcass,P,37.9,40.9
182.0272514,34.54008607,50,188.2540623,39.51148656,Goat,Carcass,P,32.7,45.2
120.6577345,26.63151318,50,144.885944,33.28169278,Goat,Carcass,H,36,47.7
152.1947161,27.77611417,50,145.8982774,30.38825662,Goat,Carcass,P,37.8,44.7
540.4271079,75.16461335,50,558.4013426,67.45967157,Goat,Carcass,H,40.6,51.9
140.4611769,36.99204002,50,153.9344655,35.61195851,Goat,Carcass,H,31.1,51.3
153.7201215,28.68134902,50,135.6847971,26.26350198,Goat,Carcass,P,27.7,46.2
194.8418056,40.84852451,50,182.8062918,35.02125038,Goat,Carcass,P,25,44.3
167.8306623,24.5680229,50,162.4647426,31.42247876,Goat,Carcass,H,32.3,52.3
124.8312382,28.37306405,50,141.8153009,25.75011701,Goat,Carcass,H,25,50.7
184.8426037,38.69292418,50,180.2902726,44.23790204,Goat,Carcass,P,33.4,47.2
150.7738547,34.05643315,50,170.2077403,38.73155149,Goat,Carcass,P,25,44.3
157.6797547,31.36841123,50,141.2776181,30.45786734,Goat,Carcass,H,30.8,51.1
21.47884851,0.87881942,50,17.21694935,3.093216718,Goat,Carcass,H,25,46.6
1480.922195,333.0688199,50,1454.006103,336.7686111,Goat,Carcass,H,76.4,58.1
346.2296904,81.39267932,50,348.6883414,88.37988675,Goat,Carcass,P,34.3,50.1
152.5549866,27.17851743,50,153.9523737,27.56688509,Goat,Carcass,P,27.6,42.1
153.1693566,32.90786289,50,169.4410543,41.87581093,Goat,Carcass,P,35.8,43.5
79.2978837,37.02511998,50,81.04916846,38.27982752,Goat,Carcass,H,25.8,44.7
160.4368467,35.72497128,50,177.9581384,36.38464364,Goat,Carcass,P,31.1,42.8
160.0882297,36.34095253,50,189.903043,36.77193431,Goat,Carcass,P,29.7,42.6
151.5070988,30.39085114,50,134.9908766,26.01438681,Goat,Carcass,H,32.3,47.8
192.1680146,41.49466267,50,191.5636115,41.31506796,Goat,Carcass,P,36.5,45.2
14.02698796,0,50,23.18945599,1.091406248,Goat,Carcass,P,29.8,44.3
173.2522447,38.88009866,50,174.3980433,40.78360453,Goat,Carcass,P,28.3,42.4
168.6770262,36.63218659,50,180.7074735,33.62112947,Goat,Carcass,P,36.8,43
1583.831977,292.1726489,50,1581.62705,295.572319,Goat,Carcass,H,72.9,60
172.8667369,51.01688393,50,199.2425165,49.0237904,Goat,Carcass,P,27.2,48
209.1762784,41.3379758,50,212.5439727,43.44870864,Goat,Carcass,P,31.3,47.3
143.3248831,27.54522703,50,134.7847634,31.22500349,Goat,Carcass,H,34.8,45.8
140.9522058,28.78361784,50,137.4731728,24.05873978,Goat,Carcass,P,25,46.6
146.2249791,32.98821704,50,157.219583,29.70623623,Goat,Carcass,P,34.4,48
180.9122879,39.08919464,50,188.329215,43.67368471,Goat,Carcass,P,30.7,41.1
119.9770398,30.34712886,50,129.8727228,32.07741731,Goat,Carcass,H,26.9,51.2
182.4628178,39.55630156,50,182.0353563,42.36168392,Goat,Carcass,P,36.4,44.9
11.29944967,0,50,30.80232209,4.494667188,Goat,Carcass,P,25,42.6
166.6570043,32.23825728,50,162.0958525,33.19815208,Goat,Carcass,P,41.9,44.6
139.2803896,34.03279257,50,153.3382717,35.5232735,Goat,Carcass,H,28.8,50.1
207.4058514,45.92185228,50,219.7889764,42.6160793,Goat,Carcass,P,32.8,47.2
213.0509517,40.7967075,50,215.3605911,41.74345207,Goat,Carcass,P,39.8,47
154.6155091,30.15403554,50,162.4370182,32.83659442,Goat,Carcass,P,31.1,41.3
181.4773564,38.64652067,50,170.5726288,43.30744627,Goat,Carcass,P,36.7,43.1
191.2076635,58.04225094,50,199.8238549,51.05595126,Goat,Carcass,P,25,44.8
172.8825061,38.42306208,50,173.2814631,42.88707963,Goat,Carcass,P,28.4,47.5
1570.57216,289.0768178,50,1588.341722,293.4900666,Goat,Carcass,H,79.3,56.1
146.9371996,27.19236989,50,122.5110332,29.13989832,Goat,Carcass,H,34.9,47.8
220.5986958,47.80704154,50,213.0651446,42.89114432,Goat,Carcass,P,36,41.7
126.1621413,30.18058367,50,133.5907834,25.7952147,Goat,Carcass,H,32.6,46.4
135.5923484,28.37741132,50,136.322771,26.98076024,Goat,Carcass,H,34.8,51.1
198.5512609,44.04373396,50,179.7230387,45.78237645,Goat,Carcass,P,33.6,43.4
135.05201,31.7648878,50,135.3773661,31.04546839,Goat,Carcass,H,25,44.4
186.949083,41.54906192,50,214.6626245,41.77244909,Goat,Carcass,P,38.8,44.5
75.34397038,52.3801717,50,90.33539259,57.09814034,Goat,Carcass,P,25,47.5
171.1718848,32.43044763,50,144.5469681,28.90077295,Goat,Carcass,H,31.9,45.6
208.9823472,46.08823079,50,204.7368236,43.67361788,Goat,Carcass,H,32.7,50.8
133.405099,37.94550942,50,178.4559543,41.75896368,Goat,Carcass,H,30.2,52.6
129.4720532,31.38928422,50,151.3644998,32.65720232,Goat,Carcass,H,25,49.2
198.6424173,43.58540987,50,171.4111699,49.82309872,Goat,Carcass,H,25,53.2
6.153776966,6.715149466,50,38.20634013,3.869637392,Goat,Carcass,H,25,47
171.4146798,39.59785618,50,166.0310348,42.1079339,Goat,Carcass,P,34.6,47.2
214.9490884,53.06888151,50,192.8867969,54.17687615,Goat,Carcass,P,25,46.9
181.205989,41.28485609,50,166.3739096,40.00381365,Goat,Carcass,P,26.3,44.3
182.8705968,40.6505559,50,170.4093005,38.8381197,Goat,Carcass,P,32.9,41.4
120.9014112,27.25868925,50,130.9173815,26.72526705,Goat,Carcass,H,25,47.1
155.4089832,30.13567303,50,126.7561186,25.65122894,Goat,Carcass,P,27,40
138.097576,38.7102751,50,141.0742903,36.84301691,Goat,Carcass,H,29.9,50.3
135.0935069,30.62803217,50,149.7690631,29.98951418,Goat,Carcass,H,31.1,50.2
172.2675693,34.34893538,50,157.3503167,40.0201597,Goat,Carcass,P,25.2,44.4
171.2899797,39.91757984,50,173.7389109,40.41191907,Goat,Carcass,P,31.3,44.2
168.3820797,28.84052982,50,150.5710539,34.62272266,Goat,Carcass,P,32.3,46.9
144.8709221,26.266391,50,139.5294037,21.86056578,Goat,Carcass,P,25,44.8
203.1397395,46.37513859,50,183.8943494,37.1035942,Goat,Carcass,P,32.5,43.4
147.9685004,30.33725796,50,146.8103349,33.15432431,Goat,Carcass,P,26.2,44.5
155.5303063,41.281136,50,170.3256255,42.55194281,Goat,Carcass,P,30.9,48.5
120.0813964,23.9469553,50,138.1060183,25.73922051,Goat,Carcass,H,32.8,50.4
193.5675171,41.31222821,50,180.0689445,37.50676294,Goat,Carcass,P,30.3,43.7
153.6768471,39.11290439,50,143.4885356,32.41663571,Goat,Carcass,P,34.5,44.1
127.2361311,25.7096869,50,133.4000902,25.14987183,Goat,Carcass,H,33.2,50.1
138.5978256,28.27727718,50,139.1016365,26.68335184,Goat,Carcass,H,34.1,48.3
151.0074395,34.95831958,50,165.8326561,39.75695037,Goat,Carcass,P,32.1,43.3
190.5026592,38.98373378,50,206.0587408,40.16321661,Goat,Carcass,P,37,44.7
152.2240785,37.10393919,50,156.3863585,35.4120813,Goat,Carcass,P,32,47.3
123.9671431,26.72788943,50,119.5511205,27.77877598,Goat,Carcass,H,25,50.6
225.8698191,46.55645792,50,214.0220694,44.40147311,Goat,Carcass,P,28.3,44
177.1555152,36.83670266,50,176.1776759,37.99933603,Goat,Carcass,P,29.7,46.2
157.0279158,26.69997591,50,142.4597383,30.26073002,Goat,Carcass,H,29.5,49.2
158.5299766,34.45504552,50,168.8757065,35.8025766,Goat,Carcass,P,32.1,45.1
165.5108795,25.26715525,50,170.0884355,32.37616763,Goat,Carcass,H,26.5,49.9
129.4309351,31.61328264,50,130.3641696,30.25477365,Goat,Carcass,H,39.3,44.8
171.5860371,36.35926656,50,188.3775612,37.09877926,Goat,Carcass,P,30.4,40
1489.651687,328.5304406,50,1496.167133,333.3525787,Goat,Carcass,H,73.9,60
183.6136139,39.98436156,50,197.31489,40.13148066,Goat,Carcass,P,27.9,42.9
150.6566496,26.60453002,50,151.5502433,26.51324523,Goat,Carcass,H,25,46
123.2857987,24.38643402,50,133.3458677,28.43336742,Goat,Carcass,H,28.6,47.5
163.3090503,41.85484951,50,154.683415,38.3619691,Goat,Carcass,P,30.3,46.1
187.1079545,48.61624176,50,207.5643606,51.1119799,Goat,Carcass,P,30.9,45.4
367.6786928,85.53293193,50,356.4801221,87.14291671,Goat,Carcass,P,45.1,47.4
155.1943918,28.502149,50,146.0795891,26.94628876,Goat,Carcass,P,29.4,45.2
161.7651817,34.69044344,50,155.5059448,37.74268121,Goat,Carcass,P,29.8,42.4
201.9320556,40.10033875,50,178.0892154,34.40855314,Goat,Carcass,P,35.4,46.1
159.861581,26.03232101,50,158.8457353,29.37521079,Goat,Carcass,P,29.4,45.5
164.8507725,32.22457358,50,164.0063709,33.87284936,Goat,Carcass,P,33.1,44.1
148.4161275,34.45995411,50,164.8631263,36.5301217,Goat,Carcass,P,25,44.5
141.8638247,30.78242624,50,148.5611196,27.31417065,Goat,Carcass,P,25,45.9
137.7022614,29.21954572,50,141.0179214,34.78253694,Goat,Carcass,P,30.1,42.6
219.4629349,49.80284078,50,190.1504119,44.74302001,Goat,Carcass,P,30.6,46.7
197.7505228,49.19324223,50,181.5066583,48.17696265,Goat,Carcass,P,27.2,45.6
175.7363255,41.97917757,50,182.3821872,39.3944936,Goat,Carcass,P,31.5,44.5
188.0638893,39.23937593,50,180.8402431,42.29678185,Goat,Carcass,P,32.1,47.5
121.6736128,26.91055031,50,139.9681666,26.20048632,Goat,Carcass,H,25.7,46.6
155.4547285,30.91897406,50,164.3240372,37.28497018,Goat,Carcass,P,27.6,43.4
178.0194294,37.69028091,50,193.6825125,42.49629629,Goat,Carcass,P,32.1,43.2
150.4246356,36.01412213,50,159.4522088,41.347652,Goat,Carcass,H,25,50
135.8770857,25.67019049,50,123.9692914,32.09676413,Goat,Carcass,H,26.2,51.3
177.5714584,31.65532434,50,156.6097045,29.16250836,Goat,Carcass,H,33.3,47.4
203.697361,40.13660011,50,194.4769902,39.93110889,Goat,Carcass,P,31.5,51.2
143.661807,29.87283532,50,159.2032899,25.62724912,Goat,Carcass,P,27.6,43.1
162.3916441,29.06478519,50,155.086155,29.03321559,Goat,Carcass,P,25.8,45
147.662967,37.36282747,50,163.3701062,39.20202427,Goat,Carcass,P,25,44.3
179.1270959,40.51137736,50,172.0251609,38.02982305,Goat,Carcass,P,30.1,44.5
184.4173277,38.76275188,50,171.7690515,38.50041532,Goat,Carcass,P,41,42.8
165.8609886,35.58953974,50,199.2419198,37.6801949,Goat,Carcass,P,33.8,46.8
180.6188101,36.28050241,50,159.7118183,39.89243972,Goat,Carcass,P,25,42.6
132.5342874,33.95755053,50,156.7759791,40.06071436,Goat,Carcass,H,33.1,45.7
155.039193,35.11013603,50,159.1253948,28.33687882,Goat,Carcass,P,26.4,42.1
141.9447371,34.26267126,50,145.3321709,29.79246837,Goat,Carcass,H,29.7,52.1
216.3518757,42.9494552,50,203.4651139,48.53796244,Goat,Carcass,P,28.9,47.1
178.1982579,38.65686885,50,197.448089,41.74460387,Goat,Carcass,P,41.2,40.6
219.3647501,40.03591666,50,219.4777389,41.38270798,Goat,Carcass,P,26.6,46.5
138.0690819,27.89176546,50,136.7748157,34.06263506,Goat,Carcass,H,31,45.1
138.1153738,28.09545662,50,147.3805979,23.7514087,Goat,Carcass,P,26.3,44.2
154.4674808,32.31570117,50,150.3716831,35.21616706,Goat,Carcass,P,33.7,41.8
161.2110184,41.95290869,50,176.3825699,36.83760217,Goat,Carcass,H,32,51.3
167.1660969,31.97569384,50,156.0873165,30.44349548,Goat,Carcass,H,36.7,50.4
154.0505981,35.11639298,50,147.1943314,26.31888829,Goat,Carcass,P,33.6,46.2
160.3286541,30.59774233,50,153.5697663,28.37955989,Goat,Carcass,H,26.8,48.7
144.6212968,28.99412636,50,150.0192224,31.7534804,Goat,Carcass,H,44.4,48.9
135.2530022,30.42266459,50,127.2497345,28.84928231,Goat,Carcass,H,32.1,46
174.0939527,39.16982353,50,165.9842027,42.98744552,Goat,Carcass,P,27.8,42.3
169.1758315,40.87984507,50,168.3039324,39.90773709,Goat,Carcass,P,31.5,46.3
160.915326,35.96213238,50,149.1949865,32.71874318,Goat,Carcass,P,33.3,45
1110.452489,355.6243835,50,1113.529574,356.9609954,Goat,Carcass,H,63.3,56.5
171.1433734,28.30241642,50,143.3876673,25.63759192,Goat,Carcass,H,32.8,51.8
171.6711139,44.14160787,50,185.08036,40.12854973,Goat,Carcass,P,35.6,41.9
164.1160301,32.58786059,50,143.1251757,37.56149994,Goat,Carcass,H,34.4,50.6
134.5238327,30.37488606,50,129.4749021,24.01213521,Goat,Carcass,H,25.2,46.7
142.8765988,31.55697814,50,139.5297963,33.87278202,Goat,Carcass,H,40.2,52.1
177.7694257,35.65354823,50,198.6266716,37.79731902,Goat,Carcass,P,41,45.8
189.8924052,37.20983862,50,166.7590798,37.61801537,Goat,Carcass,P,34.9,46.3
147.619244,29.07129331,50,175.9560146,34.68173748,Goat,Carcass,P,30.4,43.1
152.0561552,33.55561808,50,154.751912,30.01049307,Goat,Carcass,P,30.3,48.7
140.3043618,29.52899775,50,162.6213475,29.88944687,Goat,Carcass,P,28.3,48.4
166.3166381,32.40140712,50,145.8582163,34.47781603,Goat,Carcass,P,29.2,45
174.0969356,39.69928909,50,168.5440572,37.25835191,Goat,Carcass,P,25,46.7
172.0415855,38.40068707,50,191.5004471,36.53938463,Goat,Carcass,P,38.6,44
137.2581249,25.36194806,50,141.282783,28.03631525,Goat,Carcass,H,35.5,46.7
147.6434053,29.8981569,50,150.4467553,32.03234192,Goat,Carcass,H,25,50.8
151.7005383,32.07576057,50,153.6361518,29.66101064,Goat,Carcass,P,34.5,42.5
172.7771384,45.12584162,50,163.3713227,33.03291621,Goat,Carcass,P,30.5,47
151.9934381,29.8513798,50,159.669764,30.15000859,Goat,Carcass,P,29.1,46.5
168.2126061,29.36997602,50,179.8059171,27.95350679,Goat,Carcass,H,33.2,50
137.5699937,28.54426199,50,131.9186081,27.03981114,Goat,Carcass,H,25,49.5
175.4216943,39.89853806,50,163.3707638,41.52169562,Goat,Carcass,P,30.5,46.3
192.3530253,40.30950388,50,180.7256915,41.91767925,Goat,Carcass,P,31.5,45
148.6061708,27.00266857,50,156.5107974,26.12679718,Goat,Carcass,P,30.5,43.5
156.4245519,36.26147198,50,153.4657494,37.17196613,Goat,Carcass,P,25,41.2
229.3744079,42.73091892,50,220.3867082,49.89037802,Goat,Carcass,P,34.6,46.7
172.2249449,38.71916192,50,188.597513,44.20488352,Goat,Carcass,P,36.1,45.3
170.3866302,30.88101706,50,160.4086263,32.83456105,Goat,Carcass,H,32.5,54.9
174.715017,37.21878455,50,194.041557,40.74758648,Goat,Carcass,P,29.9,44.4
158.0491802,32.73496629,50,125.0006267,29.94400835,Goat,Carcass,H,43.2,49.6
1583.732207,293.966014,50,1610.022942,293.8669985,Goat,Carcass,H,73.3,60
1585.457776,289.6498137,50,1596.271027,295.0489077,Goat,Carcass,H,81.6,60
146.0517473,33.26059368,50,134.7310607,30.00728501,Goat,Carcass,P,30.9,42.2
156.3180575,28.9895701,50,169.3289803,31.16897108,Goat,Carcass,P,40.4,44.3
145.9154459,36.65011145,50,169.9726377,31.60214026,Goat,Carcass,P,32.1,46.1
188.0913242,50.40809223,50,188.6075447,51.55971359,Goat,Carcass,P,34.1,43.8
149.9213442,44.4053398,50,162.1042122,40.19765754,Goat,Carcass,P,32.6,45.9
139.4662073,33.5495853,50,120.9050268,29.44663823,Goat,Carcass,H,25,49.2
189.8688687,37.47568972,50,219.7768562,41.95268145,Goat,Carcass,P,27.3,45.7
149.7357302,33.19090181,50,155.5282509,35.51398692,Goat,Carcass,H,28.6,51.6
169.1360235,33.20295717,50,145.0385221,33.35828299,Goat,Carcass,P,35,43.7
142.586143,30.09356328,50,158.7482267,34.85755157,Goat,Carcass,P,31,41.4
143.1749325,34.34501931,50,118.1990248,32.21046081,Goat,Carcass,H,28.3,48.4
122.8088251,27.97545245,50,119.9315978,26.10627508,Goat,Carcass,H,35.9,47.3
172.4286864,39.22141541,50,166.2060684,37.55223123,Goat,Carcass,H,25,45.1
367.6887805,128.3216635,50,364.7617204,127.14654,Goat,Carcass,H,30.1,50.4
126.6595914,30.57241473,50,133.0367434,30.53035756,Goat,Carcass,H,25,49.5
190.5927005,43.92235193,50,200.1877839,44.3423143,Goat,Carcass,H,37.4,51.7
149.2113896,39.63341973,50,138.4612821,38.33359871,Goat,Carcass,H,29.2,46.8
202.3085633,42.74162641,50,204.3640468,42.75574917,Goat,Carcass,P,36.5,44.9
129.2629092,25.4836829,50,124.1855882,28.65009086,Goat,Carcass,H,28.6,51.3
156.0504413,40.86137273,50,137.048095,34.43331416,Goat,Carcass,H,34.9,47.9
155.3200583,28.30313718,50,156.7358635,29.92404793,Goat,Carcass,H,29.5,50.4
152.9364782,29.91592132,50,144.5543569,32.3114639,Goat,Carcass,H,32,52.4
152.7924332,18.2661452,50,153.7080974,26.63957462,Goat,Carcass,P,31.4,40.6
1119.29981,356.5097886,50,1118.899612,353.2876355,Goat,Carcass,H,62.3,56.9
211.3627165,44.24039695,50,203.4361227,46.17897475,Goat,Carcass,P,40.2,47
149.0364455,29.23781007,50,139.7482994,25.86515226,Goat,Carcass,P,25,43.5
1575.163484,293.0413296,50,1591.386708,292.9747088,Goat,Carcass,H,77.1,60
154.1651924,36.63105632,50,187.1082348,37.3443004,Goat,Carcass,H,31.5,50.8
159.2656827,36.12044663,50,145.4581364,33.99563054,Goat,Carcass,H,30.3,52.7
145.5856245,28.10226266,50,145.346213,26.30814558,Goat,Carcass,P,27.8,45.4
151.7685911,30.52101722,50,151.910065,29.52709578,Goat,Carcass,P,27.3,48
153.6605125,27.45017485,50,141.8855841,23.65489955,Goat,Carcass,H,37.6,49.8
178.8206121,43.25834788,50,186.2998331,40.06069295,Goat,Carcass,P,30.6,41.8
153.5772968,32.81205172,50,167.8484323,28.83903307,Goat,Carcass,P,42.5,43.2
152.9357696,30.80000667,50,155.6616878,36.85859691,Goat,Carcass,H,32.7,51.3
143.7768297,31.47220328,50,159.6759942,31.50570147,Goat,Carcass,P,28.5,46.3
207.6838842,47.76483704,50,199.0456666,51.29945734,Goat,Carcass,P,34.4,44
225.3201514,46.55383932,50,225.1698293,46.55230455,Goat,Carcass,P,33,48.5
212.9761455,41.32980707,50,226.2523165,46.43868052,Goat,Carcass,P,38.9,44.2
191.4049688,37.55414344,50,186.6534134,42.32788139,Goat,Carcass,P,25.4,45.5
132.6245501,27.19577687,50,171.8470782,28.27894491,Goat,Carcass,P,25,45.4
142.9207449,27.58324442,50,155.4870885,31.11805236,Goat,Carcass,H,31.7,46.6
181.7578314,43.83071897,50,171.1330341,42.96490225,Goat,Carcass,P,35,44.1
165.6186272,36.72137277,50,183.6914496,36.84210369,Goat,Carcass,H,32.1,54.3
151.0846861,33.53164954,50,155.2874116,31.71744115,Goat,Carcass,P,33.4,42.5
148.6488376,40.59820128,50,179.6977567,27.61583265,Goat,Carcass,P,33,45.8
168.0836366,35.96160039,50,151.0792045,32.03946275,Goat,Carcass,P,25,41.9
191.8511153,37.17889481,50,186.7232796,40.23479383,Goat,Carcass,P,32.6,42.7
144.7935564,35.50646831,50,135.0138033,39.85731349,Goat,Carcass,H,36.1,46.2
143.9942693,35.00156645,50,168.2575199,36.73453713,Goat,Carcass,P,30.9,46.3
168.0827726,38.49379302,50,175.797199,39.81980799,Goat,Carcass,P,25,42.7
16.79271314,0.671825489,50,15.91823408,6.583326672,Goat,Carcass,H,25,50.6
153.2174526,35.34477623,50,138.5332124,35.39218716,Goat,Carcass,P,32.6,43
172.3653127,46.44211855,50,208.1366577,43.06274432,Goat,Carcass,H,40.1,50
163.7487735,25.08060998,50,153.1136911,34.19313969,Goat,Carcass,P,25,45.1
154.4018026,31.05286291,50,154.5611448,30.39126448,Goat,Carcass,P,31.9,41.1
179.5980511,37.89572988,50,208.0048037,35.49721161,Goat,Carcass,P,26.7,45.2
97.20610992,54.42575381,50,83.07661047,51.99782392,Goat,Carcass,P,30.2,44.1
131.049893,32.72037131,50,141.5108467,28.194535,Goat,Carcass,H,32.4,51.5
151.9379582,40.43033244,50,160.028544,33.1315102,Goat,Carcass,P,28.9,42.4
155.6759294,27.89175809,50,154.0314209,30.89935211,Goat,Carcass,P,33.3,42.7
174.2696337,32.0106197,50,178.7905373,32.91913304,Goat,Carcass,P,36.5,45.8
144.6545213,28.40072013,50,128.6545123,26.98025477,Goat,Carcass,H,28.7,51.9
168.6898683,34.37641289,50,159.1810295,36.13997162,Goat,Carcass,P,25,43.1
136.7430849,25.66452909,50,151.1911086,20.49696592,Goat,Carcass,H,36.9,46.9
172.119081,27.01226325,50,160.8438293,24.39387697,Goat,Carcass,H,34.8,48.8
138.1060441,20.76080447,50,134.5346079,26.08300928,Goat,Carcass,P,32.3,42.1
140.60758,28.29327907,50,126.4006677,25.99393903,Goat,Carcass,H,26,49.9
1467.469981,330.5660046,50,1462.212913,330.4483759,Goat,Carcass,H,77.9,57.8
160.2669017,37.02536464,50,138.5365433,37.34164301,Goat,Carcass,H,40.1,51
137.6666701,31.01306646,50,136.2763109,30.82281987,Goat,Carcass,H,28.9,49.5
166.1413222,32.01386411,50,160.2797476,31.85341152,Goat,Carcass,P,30.9,46.4
182.2114882,38.38575823,50,193.109469,37.11252561,Goat,Carcass,P,25.8,40
161.4773021,37.02349467,50,199.4561958,46.0709483,Goat,Carcass,P,27.2,41.1
180.8350452,37.11817297,50,184.9887813,43.64713643,Goat,Carcass,P,25.6,47.1
154.5871117,33.51242159,50,138.8377441,33.41811084,Goat,Carcass,P,30.5,42.7
554.5742682,69.41136191,50,559.0773558,66.28149341,Goat,Carcass,H,42.1,50.1
127.9476883,28.19544969,50,143.2708111,26.73015586,Goat,Carcass,H,31.3,48.8
229.845056,39.31905213,50,217.0473791,44.91314922,Goat,Carcass,P,27.9,45.3
191.1940203,38.42297339,50,192.3340466,39.06078238,Goat,Carcass,P,30.5,44.3
100.4895891,51.86834207,50,83.02720028,51.64344779,Goat,Carcass,P,25,44.4
370.714246,131.2747954,50,370.8160574,128.1369853,Goat,Carcass,H,37.6,51.3
166.7194263,37.60108793,50,181.267177,34.47756168,Goat,Carcass,P,25,45.1
138.7882644,33.52847663,50,152.31274,29.27487283,Goat,Carcass,P,30.5,47
